Genotype,predicted.value,std.error,status
AMADEUS,44.2610087954143,0.49256515228294,Estimable
DOR 390,44.2610090073891,0.492565151542772,Estimable
G40056,44.261008699731,0.492565151442761,Estimable
G40111,44.2610086045489,0.492565159159478,Estimable
G40287,44.2610084929932,0.492565151715845,Estimable
GCDT_001,44.2610085620209,0.492565153728529,Estimable
GCDT_002,44.2610085323693,0.492565152290282,Estimable
GCDT_003,44.2610082442364,0.492565153452876,Estimable
GCDT_004,44.2610086144033,0.492565151518611,Estimable
GCDT_005,44.2610086753713,0.492565152648778,Estimable
GCDT_006,44.2610086907376,0.492565152600454,Estimable
GCDT_007,44.2610085819184,0.4925651556736,Estimable
GCDT_008,44.2610086095474,0.492565151592556,Estimable
GCDT_009,44.2610089699299,0.492565150627157,Estimable
GCDT_010,44.2610085281528,0.492565152245233,Estimable
GCDT_011,44.2610087030844,0.492565150112888,Estimable
GCDT_012,44.2610088266679,0.492565150350938,Estimable
GCDT_013,44.2610087892772,0.492565150991711,Estimable
GCDT_014,44.2610083444408,0.492565153410795,Estimable
GCDT_015,44.261008210262,0.492565150621087,Estimable
GCDT_016,44.2610084831924,0.492565152369284,Estimable
GCDT_017,44.261008594272,0.49256515221071,Estimable
GCDT_018,44.2610084163897,0.492565152131164,Estimable
GCDT_019,44.2610085649397,0.49256515266174,Estimable
GCDT_020,44.261008345524,0.492565151045196,Estimable
GCDT_021,44.2610085648301,0.492565154744444,Estimable
GCDT_022,44.2610086066841,0.492565151925778,Estimable
GCDT_023,44.2610085191637,0.49256515235133,Estimable
GCDT_024,44.2610084215449,0.492565151307276,Estimable
GCDT_025,44.2610087255888,0.492565151308752,Estimable
GCDT_026,44.2610086045489,0.492565159159478,Estimable
GCDT_027,44.2610085709923,0.492565154046624,Estimable
GCDT_028,44.261009001077,0.492565155067077,Estimable
GCDT_029,44.2610088772121,0.492565154786476,Estimable
GCDT_030,44.2610086153239,0.492565151635824,Estimable
GCDT_031,44.2610085172254,0.492565153399705,Estimable
GCDT_032,44.2610087236879,0.492565152438531,Estimable
GCDT_033,44.2610086791957,0.492565153886552,Estimable
GCDT_034,44.2610086753145,0.492565151438052,Estimable
GCDT_035,44.2610084183744,0.492565152000361,Estimable
GCDT_036,44.2610089235073,0.492565155938261,Estimable
GCDT_037,44.2610089565935,0.492565153689864,Estimable
GCDT_038,44.2610089897777,0.492565153356119,Estimable
GCDT_039,44.2610088411186,0.492565152780625,Estimable
GCDT_040,44.261008517484,0.492565152271982,Estimable
GCDT_041,44.2610087559359,0.492565151712275,Estimable
GCDT_042,44.2610087727321,0.492565151345502,Estimable
GCDT_043,44.2610087578838,0.49256515219325,Estimable
GCDT_044,44.2610087629628,0.492565151956576,Estimable
GCDT_045,44.2610087646767,0.492565153940067,Estimable
GCDT_046,44.2610085000293,0.492565155086834,Estimable
GCDT_047,44.2610085578601,0.492565151814262,Estimable
GCDT_048,44.2610084087104,0.492565153799724,Estimable
GCDT_049,44.2610086396813,0.492565154775998,Estimable
GCDT_050,44.261008735225,0.492565153564477,Estimable
GCDT_051,44.2610085831956,0.492565151172791,Estimable
GCDT_052,44.2610083249235,0.492565153452154,Estimable
GCDT_053,44.2610086045489,0.492565159159478,Estimable
GCDT_054,44.2610089101521,0.492565152346794,Estimable
GCDT_055,44.2610081347091,0.492565151810318,Estimable
GCDT_056,44.2610085464289,0.492565152988082,Estimable
GCDT_057,44.2610088977358,0.492565149494578,Estimable
GCDT_058,44.2610087761103,0.49256515224561,Estimable
GCDT_059,44.2610086045489,0.492565159159478,Estimable
GCDT_060,44.2610089437523,0.492565152133979,Estimable
GCDT_061,44.2610088397494,0.492565152898603,Estimable
GCDT_062,44.2610089564656,0.492565151991562,Estimable
GCDT_063,44.2610088938744,0.492565151319907,Estimable
GCDT_064,44.2610083944166,0.492565153920788,Estimable
GCDT_065,44.2610086045489,0.492565159159478,Estimable
GCDT_066,44.2610087733438,0.492565152206364,Estimable
GCDT_067,44.2610083243914,0.492565151376803,Estimable
GCDT_068,44.2610084593833,0.492565151578395,Estimable
GCDT_069,44.2610088374625,0.492565151918466,Estimable
GCDT_070,44.2610083278783,0.492565151067448,Estimable
GCDT_071,44.2610088714317,0.492565154625026,Estimable
GCDT_072,44.2610087069298,0.492565150997994,Estimable
GCDT_073,44.2610086340479,0.492565151299248,Estimable
