Genotype,predicted.value,std.error,status
AMADEUS,41.4035195878315,3.98932457911809,Estimable
DOR 390,41.4035195878349,3.98932457911634,Estimable
G40056,45.0691175065431,0.788945900963915,Estimable
G40111,39.5232884986304,0.776613311821771,Estimable
G40287,43.0900040420813,0.793217242054139,Estimable
GCDT_001,38.9869892458156,0.833238673479745,Estimable
GCDT_002,36.5497428244297,0.80345841710253,Estimable
GCDT_003,40.3583779505882,0.778306901923772,Estimable
GCDT_004,42.4196230123182,0.824268151665004,Estimable
GCDT_005,43.7061504353024,0.782687269216887,Estimable
GCDT_006,36.6879604517081,0.765092673565721,Estimable
GCDT_007,37.345502474648,0.839584296089672,Estimable
GCDT_008,39.2871352375481,0.777526070009392,Estimable
GCDT_009,41.7142873097688,0.786864047322609,Estimable
GCDT_010,36.6709136299108,0.79194387190005,Estimable
GCDT_011,43.6151086275512,0.783158271416104,Estimable
GCDT_012,42.0227050286878,0.780276319694193,Estimable
GCDT_013,43.2229906696536,0.769086088980377,Estimable
GCDT_014,44.5812064420783,0.988844549202354,Estimable
GCDT_015,43.8028733497519,0.790328930712415,Estimable
GCDT_016,42.1230626546878,0.790388771070978,Estimable
GCDT_017,43.9379383800698,0.776934172008549,Estimable
GCDT_018,36.9864145881996,0.780297992536418,Estimable
GCDT_019,40.0791875159272,0.793946498113337,Estimable
GCDT_021,36.044125103823,0.801191530770786,Estimable
GCDT_022,42.4958934368566,0.803397255704632,Estimable
GCDT_023,40.561751801551,0.786352815371457,Estimable
GCDT_024,41.5065784189713,0.79801926869645,Estimable
GCDT_025,35.2192113525638,0.784056009762725,Estimable
GCDT_026,40.0099461281164,0.7680599210571,Estimable
GCDT_027,47.3586341168202,0.765096215142463,Estimable
GCDT_028,41.4035195878133,3.98932457911612,Estimable
GCDT_029,33.3366954970196,0.986313057877436,Estimable
GCDT_030,38.7129977427695,0.787702654397092,Estimable
GCDT_031,48.4884637275257,0.779460766032139,Estimable
GCDT_032,38.3230547010889,0.82937803792066,Estimable
GCDT_033,43.8043020801808,0.799712847780057,Estimable
GCDT_034,40.2673400321047,0.781898273719839,Estimable
GCDT_035,41.0824307223317,0.780535594057136,Estimable
GCDT_036,38.5851347108802,0.867172520985129,Estimable
GCDT_037,40.5918915322539,0.782317391277161,Estimable
GCDT_038,41.5610570429433,0.809115204413706,Estimable
GCDT_039,38.9972972060035,0.776227275885838,Estimable
GCDT_040,42.4603721428564,0.785721932986034,Estimable
GCDT_041,39.8086970737437,0.899339496767657,Estimable
GCDT_042,38.5945279264548,0.808665565263729,Estimable
GCDT_043,49.3197824586013,0.818785316609167,Estimable
GCDT_044,48.182590095355,0.783855739613238,Estimable
GCDT_045,41.6345319889494,0.78078862711756,Estimable
GCDT_046,33.6258708104556,0.780527986518382,Estimable
GCDT_047,40.9174392848261,0.773891052532161,Estimable
GCDT_048,40.3983863367757,0.769279649691324,Estimable
GCDT_049,46.6992110890263,0.959710020545523,Estimable
GCDT_050,34.8253341298669,0.788584766927433,Estimable
GCDT_051,46.6984616936489,0.774267822420667,Estimable
GCDT_052,42.3707096550592,0.790552986430405,Estimable
GCDT_053,42.8155568442894,0.891658220193692,Estimable
GCDT_054,46.8081954314036,0.804111254537318,Estimable
GCDT_055,35.2763721660434,0.763897543012465,Estimable
GCDT_056,41.9853433399382,0.80297087318621,Estimable
GCDT_057,43.3179541312187,0.797162882867357,Estimable
GCDT_058,45.8975023527524,0.963418732145452,Estimable
GCDT_059,49.2087345897414,0.853457015654943,Estimable
GCDT_060,41.4035195878604,3.98932457911613,Estimable
GCDT_061,48.4501308774795,0.809750967725068,Estimable
GCDT_062,40.7654636325835,0.79211687418447,Estimable
GCDT_063,45.212326489616,0.7873006819156,Estimable
GCDT_064,48.9397660751489,0.803424142170473,Estimable
GCDT_065,46.8140681727088,0.820958811341609,Estimable
GCDT_066,36.6592936414452,0.798767498321668,Estimable
GCDT_067,40.4001999404354,0.773059884680893,Estimable
GCDT_068,40.4315202220184,0.893195577590864,Estimable
GCDT_069,42.8812222167536,0.785936570037641,Estimable
GCDT_070,45.0159921773527,0.779808787989469,Estimable
GCDT_071,41.4035195878806,3.98932457912028,Estimable
GCDT_072,44.025958553987,0.795328073118777,Estimable
GCDT_073,42.3719896376095,0.803683332262083,Estimable
GCDT_074,41.4901145777665,0.765809638239265,Estimable
GCDT_075,40.8429850258863,0.781477119797321,Estimable
GCDT_076,37.3877199431076,0.973932020606039,Estimable
GCDT_077,44.0946085583436,0.780213205041692,Estimable
GCDT_078,44.3241819538656,0.773542688193939,Estimable
GCDT_079,39.7914649494818,0.853496903647621,Estimable
GCDT_080,44.4358715086231,0.782176390451537,Estimable
GCDT_081,40.1205922424898,0.786747205252904,Estimable
GCDT_082,48.1452799485747,0.897023997498907,Estimable
GCDT_083,35.2265409322954,0.780071953232831,Estimable
GCDT_084,40.1471448639872,0.77068798967517,Estimable
GCDT_085,37.9820034506401,0.807488937346854,Estimable
GCDT_086,46.2445877345405,0.780670628678651,Estimable
GCDT_087,37.2554164172288,0.90900306717424,Estimable
GCDT_088,44.4370140138325,0.771163362712837,Estimable
GCDT_089,45.4902384127146,0.787925937831854,Estimable
GCDT_090,42.6107207627443,0.770884141698237,Estimable
GCDT_091,41.0999573873474,0.870559720905029,Estimable
GCDT_092,37.8766346327554,0.788315182164016,Estimable
GCDT_093,41.1439841273575,0.775573910318997,Estimable
GCDT_094,41.3668388176122,0.777918637307657,Estimable
GCDT_095,37.9382066959941,0.961427437243209,Estimable
GCDT_096,33.5874335747189,0.781983432936631,Estimable
GCDT_097,37.0745501872676,0.883505781265455,Estimable
GCDT_098,39.9618549872551,0.802267691722589,Estimable
GCDT_099,48.4522709123642,0.967496056120927,Estimable
GCDT_100,47.815545138391,0.858346365846659,Estimable
GCDT_101,46.133315283973,0.90135960588984,Estimable
GCDT_102,45.7197981117959,0.85981192655231,Estimable
GCDT_103,48.1472066006614,0.794855269673894,Estimable
GCDT_104,39.0706978510003,0.849131282057445,Estimable
GCDT_105,43.5659090237319,0.779595193960393,Estimable
GCDT_106,41.4035195878542,3.98932457911612,Estimable
GCDT_107,39.0069983278394,0.867219164871364,Estimable
GCDT_108,44.8691892231211,0.778804128219698,Estimable
GCDT_109,43.481350339052,0.773576668337552,Estimable
GCDT_110,40.3719170948996,0.786633507355839,Estimable
GCDT_111,42.1481964402741,0.779429657421374,Estimable
GCDT_112,45.9471853335786,0.982869791512141,Estimable
GCDT_113,41.829689014264,0.777209038554604,Estimable
GCDT_114,43.2776105639397,0.776384187854216,Estimable
GCDT_115,42.0450069406875,0.767866099746604,Estimable
GCDT_116,33.7904516135686,0.865548947197717,Estimable
GCDT_117,44.9191649883609,0.78513723014275,Estimable
GCDT_118,41.2030971605957,0.774133782891028,Estimable
GCDT_119,43.8533626458197,0.794852071233651,Estimable
GCDT_120,45.2428070449737,0.770724345631628,Estimable
GCDT_121,40.0866232350895,0.799917399991748,Estimable
GCDT_122,45.4944856437836,0.808588323773259,Estimable
GCDT_123,37.9962851178078,0.777520464108158,Estimable
GCDT_124,40.9118151845609,0.788744704289021,Estimable
GCDT_125,40.2454690370779,0.962059909680356,Estimable
GCDT_126,43.6931282561164,0.809098937724332,Estimable
GCDT_127,46.2051034389201,0.811054255451053,Estimable
GCDT_128,40.4415852403986,0.810782720275102,Estimable
GCDT_129,45.767108008184,0.783947447629593,Estimable
GCDT_130,43.8745102982479,0.78263436961666,Estimable
GCDT_131,43.2133655160042,0.781055868640424,Estimable
GCDT_132,39.5810697988733,0.809672070444011,Estimable
GCDT_133,36.188617867605,0.805303586563974,Estimable
GCDT_134,37.0453718412401,0.831838435220216,Estimable
GCDT_135,48.3403352664779,0.961584105527172,Estimable
GCDT_136,38.0888425659835,0.77511452615445,Estimable
GCDT_137,40.4391246379804,0.774809419623764,Estimable
GCDT_138,42.2747231129269,0.772573857329963,Estimable
GCDT_139,48.239352724576,0.780868871642894,Estimable
GCDT_140,35.3957569793483,0.779817255701371,Estimable
GCDT_141,31.4659472738588,0.795916930147637,Estimable
GCDT_142,36.4283030261189,0.780770422966558,Estimable
GCDT_143,33.2715021517774,0.795384198901966,Estimable
GCDT_144,37.7888950735222,0.788812482647746,Estimable
GCDT_145,38.459536681573,0.788889162064573,Estimable
GCDT_146,43.2620028227919,0.769370581900515,Estimable
GCDT_147,42.4124769712251,0.773818567427562,Estimable
GCDT_148,41.4035195878298,3.98932457911672,Estimable
GCDT_149,37.5114843394952,0.918004088194671,Estimable
GCDT_150,43.2017593658277,0.809200039339491,Estimable
GCDT_151,44.9433225999757,0.834003638169383,Estimable
GCDT_152,36.3486389641537,0.845938532979939,Estimable
GCDT_153,43.3884268818369,0.791629490916032,Estimable
GCDT_154,41.4893096628738,0.786250705683868,Estimable
GCDT_155,36.6422911751445,0.77445169592506,Estimable
GCDT_156,37.7344871854313,0.82156144698739,Estimable
GCDT_157,44.0918185919171,0.827172573882225,Estimable
GCDT_158,42.3667482461547,0.77292030889894,Estimable
GCDT_159,39.4069628057821,0.785771487864564,Estimable
GCDT_160,39.4140205402279,0.789780940449224,Estimable
GCDT_161,43.7317429635243,0.779979775610363,Estimable
GCDT_162,41.3286150949706,0.776580613493005,Estimable
GCDT_163,39.760367460416,0.785210588969585,Estimable
GCDT_164,35.9865666743495,0.794479949982072,Estimable
GCDT_165,45.738696774284,0.787526951334854,Estimable
GCDT_166,38.5680033648467,0.965827237410269,Estimable
GCDT_167,31.6773957082416,0.773931429812301,Estimable
GCDT_168,45.8005974202835,0.798202474600156,Estimable
GCDT_169,43.7576970910241,0.78355656731058,Estimable
GCDT_170,36.5231468883577,0.80311754520725,Estimable
GCDT_171,37.5867441834758,0.776735593794376,Estimable
GCDT_172,48.0117563256476,0.779386475983435,Estimable
GCDT_173,41.4035195878892,3.98932457911611,Estimable
GCDT_174,42.6776492982782,0.772682058406885,Estimable
GCDT_175,34.1712237197901,0.776222121045531,Estimable
GCDT_176,40.2273000698573,0.773258764062735,Estimable
GCDT_177,44.9921542434819,0.797122258231658,Estimable
GCDT_178,41.0224727560583,0.851836122259365,Estimable
GCDT_179,46.7934734349291,0.856809586546726,Estimable
GCDT_180,45.8203393368454,0.775767081995262,Estimable
GCDT_181,38.1299615927843,0.777325847328903,Estimable
GCDT_182,41.1664237575558,0.825317218755924,Estimable
GCDT_183,46.3785759800867,0.792344393462441,Estimable
GCDT_184,44.1145575306361,0.792889442859722,Estimable
GCDT_185,37.7848005186967,0.797422065203841,Estimable
GCDT_186,42.0781199170474,0.827800422644588,Estimable
GCDT_187,40.9661331704067,0.783474407188532,Estimable
GCDT_188,35.6842041125828,0.777409829019157,Estimable
GCDT_189,43.0142199208339,0.76669945418994,Estimable
GCDT_190,42.6005527734929,0.78011344693238,Estimable
GCDT_191,37.973074836876,0.857757858052594,Estimable
GCDT_192,38.3029521999705,0.919577992614572,Estimable
GCDT_193,38.2348805004354,0.771192006897532,Estimable
GCDT_194,40.7269550424407,0.796151775746085,Estimable
GCDT_195,41.0224502252637,0.90510618537668,Estimable
GCDT_196,45.3300639762439,0.770543816252752,Estimable
