Genotype,predicted.value,std.error,status
AMADEUS,44.2271412582057,1.52523967778757,Estimable
DOR 390,39.893875312373,6.35844751167931,Estimable
G40056,35.7897493213219,1.46467452067643,Estimable
G40111,35.9818035213847,1.5315755531254,Estimable
G40287,51.4189309999807,1.48870918154364,Estimable
GCDT_001,45.6981265797262,1.47940783798092,Estimable
GCDT_002,42.5064085910368,1.56590975535984,Estimable
GCDT_003,34.9007260590937,1.45662074584951,Estimable
GCDT_004,41.9853643283043,1.53200567155,Estimable
GCDT_005,36.8851937553119,1.49290619371469,Estimable
GCDT_006,45.3633268970821,1.67633935635225,Estimable
GCDT_007,25.2012360788435,1.44184805950296,Estimable
GCDT_008,45.0885132242142,1.53724290991326,Estimable
GCDT_009,40.8473016889136,1.62203363331107,Estimable
GCDT_010,37.6551608226524,1.49462296911335,Estimable
GCDT_011,46.2058410942078,1.66137281862613,Estimable
GCDT_012,39.8938753123805,6.3584475116786,Estimable
GCDT_013,40.0975795231782,1.49330246648687,Estimable
GCDT_014,29.1279673228626,1.5092531452672,Estimable
GCDT_015,46.9885000887747,1.46457639737333,Estimable
GCDT_016,48.64913762837,1.46883086351441,Estimable
GCDT_017,42.3825553525493,1.51951507310268,Estimable
GCDT_018,43.9124624831875,1.46476489052356,Estimable
GCDT_019,36.8865410035757,1.49645447768008,Estimable
GCDT_020,22.3853548956141,1.42958114337501,Estimable
GCDT_021,29.9264482115619,1.67125291991399,Estimable
GCDT_022,43.2803824553795,1.47260617965447,Estimable
GCDT_024,44.5168014058456,1.50352560825762,Estimable
GCDT_025,44.7489532337848,1.46957473927057,Estimable
GCDT_026,46.6847641054395,1.47009346631499,Estimable
GCDT_027,34.3409639414686,1.44846823915118,Estimable
GCDT_028,47.2478497826799,1.50504788441205,Estimable
GCDT_029,40.2967763435586,1.44782233670034,Estimable
GCDT_030,31.1760849128427,1.45434295233887,Estimable
GCDT_031,39.8938753123607,6.3584475116786,Estimable
GCDT_032,32.6083778382765,1.51491022773445,Estimable
GCDT_033,36.2940440451247,1.58695396496183,Estimable
GCDT_034,22.5626894273426,1.47370698877742,Estimable
GCDT_035,28.7542478964172,1.47308703044053,Estimable
GCDT_036,33.3371528198225,1.54885388968223,Estimable
GCDT_037,34.8083719126611,1.46406706934809,Estimable
GCDT_038,45.6646001740136,1.48190957352816,Estimable
GCDT_039,38.7342683381289,1.53663131281958,Estimable
GCDT_040,34.9204899739759,1.48605211279827,Estimable
GCDT_041,50.8103973679954,1.48566745705374,Estimable
GCDT_042,40.393766923722,1.48025108153798,Estimable
GCDT_043,39.8938753123378,6.35844751167787,Estimable
GCDT_044,38.0065944039832,1.50808994826551,Estimable
