Genotype,predicted.value,std.error,status
AMADEUS,41.1634493090092,1.44775750762972,Estimable
DOR 390,45.291508671858,1.47831390535583,Estimable
G40056,39.4361796976986,3.47317019863073,Estimable
G40111,39.4361796976986,3.47317019863072,Estimable
G40287,39.4361796976986,3.47317019863072,Estimable
GCDT_001,38.6992706562132,1.42986101772577,Estimable
GCDT_002,37.7582630402558,1.41806870046991,Estimable
GCDT_003,35.4888394662235,1.4150317114585,Estimable
GCDT_004,44.0822427024315,1.42097005426648,Estimable
GCDT_005,39.3281811150112,1.41423170173413,Estimable
GCDT_006,39.5388250849923,1.4065291876186,Estimable
GCDT_007,40.7828485930424,1.42267449291667,Estimable
GCDT_008,39.4361796976986,3.47317019863072,Estimable
GCDT_009,40.5155116158098,1.46148492403396,Estimable
GCDT_010,44.2164647387269,1.41869881244398,Estimable
GCDT_011,42.9922401573312,1.41147939197807,Estimable
GCDT_012,39.4361796976986,3.47317019863073,Estimable
GCDT_013,41.057898056354,1.40099003659601,Estimable
GCDT_014,34.8268221617352,1.41260151435787,Estimable
GCDT_015,39.4361796976986,3.47317019863072,Estimable
GCDT_016,33.9745240875511,1.42111844201059,Estimable
GCDT_017,38.0436087753712,1.41816694953462,Estimable
GCDT_018,38.4206145685876,1.42728205497613,Estimable
GCDT_019,37.8184272731579,1.40767313742623,Estimable
GCDT_020,35.0577879165149,1.41161513637796,Estimable
GCDT_021,40.5937576385283,1.40960386001984,Estimable
GCDT_022,43.3101266535943,1.40473167592615,Estimable
GCDT_023,38.2799527725049,1.42227010959194,Estimable
GCDT_024,43.3427568525178,1.43083785210493,Estimable
GCDT_025,35.4397531378234,1.41190224591835,Estimable
GCDT_026,40.9222589440951,1.42682206531767,Estimable
GCDT_027,32.0729612587899,1.44129228838866,Estimable
GCDT_028,42.2111705417043,1.43233198416483,Estimable
GCDT_029,39.7771131175315,1.43840527451965,Estimable
GCDT_030,35.5547279870531,1.39777280550512,Estimable
GCDT_031,41.9415252501994,1.42363471740055,Estimable
GCDT_032,39.1217610368255,1.40231496662926,Estimable
GCDT_033,41.8220508508866,1.42379812436551,Estimable
GCDT_034,45.6157444299109,1.41531479221269,Estimable
GCDT_035,37.9869126703422,1.41968647404565,Estimable
GCDT_036,39.2872885399634,1.39304753657244,Estimable
GCDT_037,40.778703449503,1.41589301627868,Estimable
GCDT_038,39.6790049011594,1.41311066056013,Estimable
GCDT_039,39.4166427916229,1.45185694201159,Estimable
GCDT_040,37.9210928784739,1.41846258873287,Estimable
GCDT_041,40.0032897022872,1.42606214074231,Estimable
GCDT_042,38.5243362392888,1.4173357275036,Estimable
GCDT_043,37.9131338430656,1.480972373635,Estimable
GCDT_044,37.9816771497042,1.42276558100076,Estimable
GCDT_045,43.1476859068891,1.45937556858629,Estimable
GCDT_046,44.8348341212495,1.41455215876087,Estimable
GCDT_047,35.0912685899344,1.41926377357307,Estimable
GCDT_048,36.5049384288396,1.40197377608743,Estimable
GCDT_049,40.9267182132407,1.42314564148281,Estimable
GCDT_050,40.5448722182746,1.42409620625744,Estimable
GCDT_051,42.9027000456191,1.42621565766747,Estimable
GCDT_052,31.2038530659944,1.40730437536675,Estimable
GCDT_053,37.1123738738737,1.41749994576102,Estimable
GCDT_054,41.5913293542722,1.41231082386282,Estimable
GCDT_055,35.924800859631,1.43091045719771,Estimable
GCDT_056,42.1899638030948,1.40779182431511,Estimable
GCDT_057,40.1886703860072,1.47641701623227,Estimable
GCDT_058,38.7111395638391,1.4229484851753,Estimable
GCDT_059,39.4361796976985,3.47317019863073,Estimable
GCDT_060,38.8048031057677,1.39942743350183,Estimable
GCDT_061,43.2122970550145,1.4121124984787,Estimable
GCDT_062,39.2522507441892,1.40555862180773,Estimable
GCDT_063,37.2590926835046,1.42714691875348,Estimable
GCDT_064,39.4361796976986,3.47317019863073,Estimable
GCDT_065,34.0506087365482,1.41215091069892,Estimable
GCDT_066,41.1303630208056,1.43444975635978,Estimable
GCDT_067,42.8379538311738,1.41614330406222,Estimable
GCDT_068,35.5497154269555,1.43645066567155,Estimable
GCDT_069,38.1754893631482,1.42818305746145,Estimable
GCDT_070,31.4052184778667,1.41834750194995,Estimable
GCDT_071,33.5281763874515,1.4256221576026,Estimable
GCDT_072,37.67162287334,1.46369050192099,Estimable
GCDT_073,43.370317386124,1.4062061739461,Estimable
GCDT_074,42.1400526688681,1.40685082192004,Estimable
GCDT_075,33.8070204703886,1.42629388419012,Estimable
GCDT_076,42.148190176019,1.4724854418906,Estimable
GCDT_077,42.6206272558024,1.40817425876568,Estimable
GCDT_078,42.5334370345851,1.41624495603964,Estimable
GCDT_079,40.4390121052569,1.41641868987353,Estimable
GCDT_080,40.2829773374328,1.42161737127933,Estimable
GCDT_081,37.9181854237752,1.40799123670532,Estimable
GCDT_082,42.0471384544103,1.41143439229663,Estimable
GCDT_083,40.1492666781788,1.40467981439669,Estimable
GCDT_084,40.1211931442832,1.39914539721955,Estimable
GCDT_085,37.6999481575789,1.42111613028231,Estimable
GCDT_086,45.0985445463936,1.4258638362103,Estimable
GCDT_087,37.1885744359021,1.41771969091512,Estimable
GCDT_088,34.3553558965487,1.41315257428893,Estimable
GCDT_089,37.5038311990764,1.4281929220452,Estimable
GCDT_090,37.0880338176441,1.41746436776165,Estimable
GCDT_091,39.7476733563997,1.413306440349,Estimable
GCDT_092,39.4361796976986,3.47317019863072,Estimable
GCDT_093,42.3462952605359,1.45558811051242,Estimable
GCDT_094,38.0694044036114,1.41012918958036,Estimable
GCDT_095,38.5526687265806,1.41501190850578,Estimable
GCDT_096,41.3050443563248,1.44049646236166,Estimable
GCDT_097,40.0426513583969,1.49658149449757,Estimable
GCDT_098,37.8652694383402,1.42871947175966,Estimable
GCDT_099,40.721715618066,1.41939721089866,Estimable
GCDT_100,36.8889355375267,1.42779086168128,Estimable
GCDT_101,39.9489190980362,1.424252968939,Estimable
GCDT_102,42.3175460152369,1.40701440017466,Estimable
GCDT_103,39.4361796976986,3.47317019863072,Estimable
GCDT_104,39.5151696283141,1.42605204431102,Estimable
GCDT_105,43.0876792358768,1.40024471894616,Estimable
GCDT_106,39.4361796976986,3.47317019863072,Estimable
GCDT_107,39.6687676490815,1.44394442631139,Estimable
GCDT_108,42.1503895314519,1.41872905867722,Estimable
GCDT_109,36.2185450318144,1.44374418632033,Estimable
GCDT_110,45.0204523778553,1.43670572560827,Estimable
GCDT_111,38.5815700844507,1.41944764820046,Estimable
GCDT_112,40.8762779330007,1.41060373148991,Estimable
GCDT_113,36.2760794215005,1.41828390836466,Estimable
GCDT_114,37.3837981394342,1.42255539454982,Estimable
GCDT_115,40.8307813224296,1.42052502482623,Estimable
GCDT_116,37.7023026389695,1.43244873737957,Estimable
GCDT_117,38.6972039279585,1.43091290446507,Estimable
GCDT_118,34.8247789496882,1.41268541537647,Estimable
GCDT_119,35.1486803846548,1.42871639913449,Estimable
GCDT_120,35.6103070097688,1.42969511727257,Estimable
GCDT_121,38.4069057717045,1.44119666003842,Estimable
GCDT_122,33.2867898453566,1.42872733734937,Estimable
GCDT_123,38.0065573180626,1.42400619885675,Estimable
GCDT_124,44.0657600752213,1.42415806248515,Estimable
GCDT_125,35.2583722574845,1.43895138298602,Estimable
GCDT_126,40.1611252769652,1.42073360736186,Estimable
GCDT_127,39.4361796976986,3.47317019863072,Estimable
GCDT_128,38.5474118839188,1.42853060207282,Estimable
GCDT_129,37.9478702122771,1.42396282953381,Estimable
GCDT_130,39.0073388108898,1.40270119351411,Estimable
GCDT_131,45.4529810633488,1.40892956181758,Estimable
GCDT_132,35.5927404992011,1.45178754260387,Estimable
GCDT_133,44.9094901464199,1.41835196463167,Estimable
GCDT_134,40.3919076597753,1.41461269414428,Estimable
GCDT_135,38.0417362813405,1.42941559737033,Estimable
GCDT_136,38.4463443617622,1.47741092605925,Estimable
GCDT_137,39.09172755163,1.42421732069755,Estimable
GCDT_138,40.025166320004,1.43190640978587,Estimable
GCDT_139,38.587942227059,1.42279167120766,Estimable
GCDT_140,35.6183380172519,1.42095639605674,Estimable
GCDT_141,43.0432209275173,1.40309969422224,Estimable
GCDT_142,37.4656364140907,1.40413986224949,Estimable
GCDT_143,33.39304507246,1.41289980499504,Estimable
GCDT_144,35.1222306687701,1.40217194350397,Estimable
GCDT_145,34.517611115644,1.42382072077807,Estimable
GCDT_146,32.4446693641328,1.40816489990891,Estimable
GCDT_147,36.361536433944,1.42338208033301,Estimable
GCDT_148,36.5294809762779,1.43322166163323,Estimable
GCDT_149,34.3705408921734,1.45302313174977,Estimable
GCDT_150,38.7937193519448,1.4330463083135,Estimable
GCDT_151,44.7528540534146,1.42605769931879,Estimable
GCDT_152,40.0297710520523,1.40960028181765,Estimable
GCDT_153,35.3648960748616,1.4216401083238,Estimable
GCDT_154,41.4952340282161,1.43137130449411,Estimable
GCDT_155,41.9404532150866,1.40662978614332,Estimable
GCDT_156,39.3799293805577,1.42262413124388,Estimable
GCDT_157,45.3218805527828,1.4129329858969,Estimable
GCDT_158,35.1435869350083,1.39909593293874,Estimable
GCDT_159,41.7536673981095,1.40673153686161,Estimable
GCDT_160,40.0442878939336,1.43239160576066,Estimable
GCDT_161,35.9164232907585,1.42284598546218,Estimable
GCDT_162,41.0741965887182,1.42873974130168,Estimable
GCDT_163,41.3546233539815,1.42516812755795,Estimable
GCDT_164,41.9798002802883,1.41648714063813,Estimable
GCDT_165,40.2068349096,1.41717671824509,Estimable
GCDT_166,35.8887199170687,1.4113316910313,Estimable
GCDT_167,32.0804470802686,1.42508973439761,Estimable
GCDT_168,41.6404198593378,1.41574171120703,Estimable
GCDT_169,40.2047275120877,1.42370914268041,Estimable
GCDT_170,38.7750599162746,1.42796202922284,Estimable
GCDT_171,37.2268187900317,1.47909846686958,Estimable
GCDT_172,38.2529207707184,1.41845046445796,Estimable
GCDT_173,39.8309824202609,1.42078115678924,Estimable
GCDT_174,44.1407225002219,1.40386473930442,Estimable
GCDT_175,35.6035808559968,1.43696323104907,Estimable
GCDT_176,39.5242115845427,1.42156058224669,Estimable
GCDT_177,42.1005910826717,1.41339846522445,Estimable
GCDT_178,38.6781628866079,1.41462319376052,Estimable
GCDT_179,43.109114929854,1.42482398162383,Estimable
GCDT_180,42.0849769175429,1.42448852060654,Estimable
GCDT_181,39.580660678888,1.41840230381236,Estimable
GCDT_182,39.0980782299092,1.43332559663993,Estimable
GCDT_183,41.5335781110615,1.43267340140241,Estimable
GCDT_184,39.5419219083535,1.41048658709462,Estimable
GCDT_185,40.3217621904768,1.41147636374892,Estimable
GCDT_186,44.4825738555392,1.44679356984779,Estimable
GCDT_187,39.1336488949459,1.41035097116211,Estimable
GCDT_188,38.7034933947809,1.42839644339473,Estimable
GCDT_189,45.8462656561016,1.42047384422679,Estimable
GCDT_190,39.4361796976986,3.47317019863072,Estimable
GCDT_191,42.9640567512712,1.51372933568097,Estimable
GCDT_192,33.9582246952411,1.41435502934918,Estimable
GCDT_193,42.6877555724652,1.41011100842974,Estimable
GCDT_194,41.1511929594393,1.41904444653226,Estimable
GCDT_195,39.0893102467851,1.42447101234986,Estimable
GCDT_196,35.3740011399816,1.4194466308124,Estimable
GCDT_197,39.4361796976986,3.47317019863072,Estimable
GCDT_198,41.8300575956,1.41100988101046,Estimable
GCDT_199,43.0352434163277,1.41969063920332,Estimable
GCDT_200,41.9297246231397,1.42043640757855,Estimable
GCDT_201,39.8249948926969,1.42487433396086,Estimable
GCDT_202,38.3248685156504,1.39968740791612,Estimable
GCDT_203,37.1038119102857,1.40038461019892,Estimable
GCDT_204,39.4361796976986,3.47317019863072,Estimable
GCDT_205,41.803256516293,1.45895961309115,Estimable
GCDT_206,37.297229583044,1.40663859981132,Estimable
GCDT_207,37.1812473932975,1.44331264444294,Estimable
GCDT_208,41.6494417403628,1.41018975837886,Estimable
GCDT_209,40.2800902376994,1.4015390673707,Estimable
GCDT_210,37.3756490739793,1.44998168869949,Estimable
GCDT_211,38.6157992267985,1.40428662862917,Estimable
GCDT_212,38.6615301242302,1.44541957171516,Estimable
GCDT_213,36.1369292866983,1.42558134259235,Estimable
GCDT_214,39.0326669376472,1.40828097979245,Estimable
GCDT_215,43.5981125475551,1.3961959769199,Estimable
GCDT_216,42.2779446931232,1.49148070129515,Estimable
GCDT_217,42.7934826579633,1.41681007681612,Estimable
GCDT_218,43.6149503669135,1.41799916673142,Estimable
GCDT_219,39.1225307284992,1.42537686959145,Estimable
GCDT_220,40.325769744005,1.43105064170871,Estimable
GCDT_221,41.0845030296312,1.43358852902089,Estimable
GCDT_222,40.8117086146452,1.4359203918133,Estimable
GCDT_223,34.5672988292556,1.4377595605595,Estimable
GCDT_224,37.7940325295331,1.40778777501348,Estimable
GCDT_225,36.2179034986238,1.48347979834162,Estimable
GCDT_226,36.6030948676665,1.43077921331086,Estimable
GCDT_227,41.028262060882,1.41260570811322,Estimable
GCDT_228,36.6613121101826,1.42838949736323,Estimable
GCDT_229,40.9754703988742,1.45424581553692,Estimable
GCDT_230,37.4862945371235,1.42118963417003,Estimable
GCDT_231,39.7954098638619,1.40738359179875,Estimable
GCDT_232,37.1399083487122,1.41806047807988,Estimable
GCDT_233,34.3278826623709,1.44178575070638,Estimable
GCDT_234,45.006942506388,1.44013718511371,Estimable
GCDT_235,31.2713965297647,1.41261577623243,Estimable
GCDT_236,45.5311367129005,1.40684700251142,Estimable
GCDT_237,44.8612448004481,1.44921946985901,Estimable
GCDT_238,42.6175148791349,1.44683109024054,Estimable
GCDT_239,46.0850454556643,1.41035902992567,Estimable
GCDT_240,42.4349387954824,1.42687982252709,Estimable
GCDT_241,37.727646186043,1.40932679498493,Estimable
GCDT_242,39.4361796976986,3.47317019863072,Estimable
GCDT_244,45.2707638230941,1.43062702600925,Estimable
GCDT_245,37.2928807735994,1.40003504313328,Estimable
GCDT_246,39.2291705566961,1.41678710639769,Estimable
GCDT_247,41.6351648864815,1.42381414359964,Estimable
GCDT_248,39.4361796976986,3.47317019863072,Estimable
GCDT_249,38.8976593828399,1.43147010312319,Estimable
GCDT_250,36.5434015864675,1.45169073273331,Estimable
GCDT_251,43.9778834755341,1.44880511969183,Estimable
GCDT_252,44.4449762063254,1.41825688847295,Estimable
GCDT_253,41.6510396023548,1.42154087712132,Estimable
GCDT_254,40.5940473583013,1.4073799260624,Estimable
GCDT_255,44.1660933722343,1.40952747892956,Estimable
GCDT_256,41.0134605565209,1.40755039696815,Estimable
GCDT_257,40.4226634029587,1.43702821948918,Estimable
GCDT_258,39.4361796976986,3.47317019863072,Estimable
GCDT_259,40.935561904625,1.39954169593907,Estimable
GCDT_260,41.1526872157146,1.41398244530762,Estimable
GCDT_261,42.9483881282621,1.49386485800304,Estimable
GCDT_262,42.4460763801522,1.43273135799519,Estimable
GCDT_263,38.76571382275,1.41143489723387,Estimable
GCDT_264,39.4361796976986,3.47317019863072,Estimable
GCDT_265,42.2917717072246,1.42040362619182,Estimable
GCDT_266,43.8307308598976,1.40949677172212,Estimable
GCDT_267,44.0957613999123,1.41217066027018,Estimable
GCDT_268,35.597155484559,1.44021708322049,Estimable
GCDT_269,41.6321487193323,1.41756138837376,Estimable
GCDT_270,36.5348870838679,1.42731854629182,Estimable
GCDT_271,40.9021177374742,1.40661297437515,Estimable
GCDT_272,39.74377239954,1.4282204867687,Estimable
GCDT_273,39.9807526706096,1.41545814730644,Estimable
GCDT_274,40.3528138381115,1.4210395420311,Estimable
GCDT_275,40.0330367022596,1.42598008333687,Estimable
GCDT_276,39.4361796976986,3.47317019863072,Estimable
GCDT_277,37.048747626848,1.4101757093749,Estimable
GCDT_278,36.7796542035482,1.42818326429387,Estimable
GCDT_279,39.4361796976985,3.47317019863072,Estimable
GCDT_280,38.9547548215895,1.40816802860908,Estimable
GCDT_281,33.2551593437877,1.50737606440918,Estimable
GCDT_282,35.4943119194894,1.44659993381126,Estimable
GCDT_283,40.0791555882742,1.47164380838287,Estimable
GCDT_284,40.5012355422929,1.41979856991898,Estimable
GCDT_285,39.4361796976986,3.47317019863072,Estimable
GCDT_286,45.4727508154428,1.42518068788319,Estimable
GCDT_287,38.5237914634494,1.41105899515377,Estimable
GCDT_288,41.1587349409441,1.41597050709405,Estimable
GCDT_289,40.8190166757082,1.39321426908279,Estimable
GCDT_290,38.6514398521754,1.41707410421942,Estimable
GCDT_291,39.6991759359029,1.42084823405094,Estimable
GCDT_292,38.0644400121731,1.43671679711646,Estimable
GCDT_293,42.1473376823578,1.4121308222276,Estimable
GCDT_294,38.259344635294,1.47832618700241,Estimable
GCDT_295,36.9945681309395,1.42981671943227,Estimable
GCDT_296,37.0131152927484,1.4259632692104,Estimable
GCDT_297,36.8461152449899,1.43450949791072,Estimable
GCDT_298,39.4361796976986,3.47317019863072,Estimable
GCDT_299,33.2598650442357,1.42387570010076,Estimable
GCDT_300,32.1508918078403,1.41090509332759,Estimable
GCDT_301,43.6196016118003,1.42838287475924,Estimable
GCDT_302,36.143224937672,1.42956254337484,Estimable
ICTA_LIGERO,40.031092338738,1.4261641847423,Estimable
ROJO_SEDA,40.246895083938,1.41510345237713,Estimable
SEF_010,37.3046716420721,1.42848724538749,Estimable
SEF_060,39.5879373097525,1.45297376136006,Estimable
SEN_118,36.955103442201,1.42725050923375,Estimable
SMC_214,37.2774329247822,1.44299663495211,Estimable
SMR_155,40.8563274952182,1.40662630169499,Estimable
VAP_001,45.0324980974707,1.42373445727074,Estimable
