Genotype,predicted.value,std.error,status
AMADEUS,48.5409399245178,1.37233507131238,Estimable
DOR 390,51.3823863535231,1.42184166499842,Estimable
G40056,44.5540379647593,1.39971827627558,Estimable
G40111,40.2430463521051,1.58232720646894,Estimable
G40287,48.9467642379414,1.40757461264146,Estimable
GCDT_001,49.1314114327294,1.36971147385792,Estimable
GCDT_002,35.227741055919,1.36223835736761,Estimable
GCDT_003,39.558856349744,1.34176748881761,Estimable
GCDT_004,40.7020799928749,1.348323453348,Estimable
GCDT_005,48.2559323952528,1.35945902221859,Estimable
GCDT_006,46.4873262957679,1.36380187830137,Estimable
GCDT_007,32.7486873880476,1.56355061031303,Estimable
GCDT_008,47.3733249146691,1.4329144549246,Estimable
GCDT_009,50.9606055793016,1.39888790195108,Estimable
GCDT_010,41.0148701374038,1.47515674785907,Estimable
GCDT_011,51.6316590197203,1.44125852804094,Estimable
GCDT_012,50.1448148771971,1.37440932561543,Estimable
GCDT_013,43.640348314126,1.39792219461546,Estimable
GCDT_014,39.6461997053813,1.56122921259341,Estimable
GCDT_015,46.2992822454116,1.42418022255272,Estimable
GCDT_016,43.2695240217864,1.36549905702907,Estimable
GCDT_017,41.0252641543126,1.36097900048109,Estimable
GCDT_018,41.5927125869453,1.40149023508928,Estimable
GCDT_019,41.7314727896449,1.43181330080953,Estimable
GCDT_020,42.4817450901712,1.36483421843143,Estimable
GCDT_021,42.4817051870167,1.40103895621921,Estimable
GCDT_022,53.0145751607493,1.35908853254434,Estimable
GCDT_023,40.9464948224818,1.38977377688961,Estimable
GCDT_024,38.7157497408864,1.3692145121623,Estimable
GCDT_025,50.3148160087189,1.56229842541944,Estimable
GCDT_026,43.7038989609406,5.05290677762521,Estimable
GCDT_027,40.9339684712576,1.45959350503624,Estimable
GCDT_028,43.7038989609402,5.05290677762521,Estimable
GCDT_029,48.0024140604568,1.38731123451945,Estimable
GCDT_030,48.6368126741111,1.4059505295068,Estimable
GCDT_031,28.0589451349373,1.41689654310105,Estimable
GCDT_032,46.226170215273,1.37559218000609,Estimable
GCDT_033,43.5901155922693,1.36479200585866,Estimable
GCDT_034,42.8604052839297,1.36180992846802,Estimable
GCDT_035,35.6952714230823,1.37649088037666,Estimable
GCDT_036,46.4338668419257,1.51760711012167,Estimable
GCDT_037,42.4336344179546,1.35696675039926,Estimable
GCDT_038,50.3999270945535,1.43229412340912,Estimable
GCDT_039,51.223857394417,1.37949300976969,Estimable
GCDT_040,43.1514038937287,1.38102284963053,Estimable
GCDT_041,46.8550682546414,1.37957490794161,Estimable
GCDT_042,46.2005272035491,1.38544767260553,Estimable
GCDT_043,36.7676642089866,1.43139006190386,Estimable
GCDT_044,38.9148140640585,1.43422103318894,Estimable
GCDT_045,42.2382226684747,1.45086455674466,Estimable
GCDT_046,41.9567010294274,1.39984231833795,Estimable
GCDT_047,47.6374032074747,1.3638013826797,Estimable
GCDT_048,48.1772369050188,1.35861054249953,Estimable
GCDT_049,38.7193993653759,1.41000761586832,Estimable
GCDT_050,44.4158896665457,1.58625012621321,Estimable
GCDT_051,41.0875749668387,1.39611622038662,Estimable
GCDT_052,40.7383824866237,1.36138398663239,Estimable
GCDT_053,43.7038989609403,5.0529067776252,Estimable
GCDT_054,41.8079495131058,1.41168709794002,Estimable
GCDT_055,46.8988523895605,1.34113009745749,Estimable
GCDT_056,39.0840733157498,1.36230165671749,Estimable
GCDT_057,42.5746420760601,1.41798078440659,Estimable
GCDT_058,43.7038989609401,5.0529067776252,Estimable
GCDT_059,50.0046751760351,1.38627096150249,Estimable
GCDT_060,46.9252627634256,1.36548390726769,Estimable
GCDT_061,46.0465765895134,1.56261338797963,Estimable
GCDT_062,43.7038989609402,5.05290677762522,Estimable
GCDT_063,47.3333966598198,1.53016532206244,Estimable
GCDT_064,46.6906986892089,1.43222944679889,Estimable
GCDT_065,43.7038989609402,5.05290677762521,Estimable
GCDT_066,44.3895457241037,1.37944537474792,Estimable
GCDT_067,37.5125121356292,1.34966800506606,Estimable
GCDT_068,44.8645138165519,1.40493633332262,Estimable
GCDT_069,40.7302009702,1.37227560890422,Estimable
GCDT_070,39.9198484273207,1.40786940900206,Estimable
GCDT_071,36.9088329147043,1.3323991804965,Estimable
GCDT_072,48.016472841275,1.37222287242804,Estimable
GCDT_073,48.5556745688157,1.36541840117297,Estimable
GCDT_074,43.2227685493592,1.34804136238497,Estimable
GCDT_075,46.6684621478184,1.37664444333424,Estimable
GCDT_076,46.9845685154147,1.45110715182635,Estimable
GCDT_077,49.4853710818233,1.4065425662625,Estimable
GCDT_078,48.0216161786055,1.3708632688039,Estimable
GCDT_079,45.5288465637219,1.39062647207696,Estimable
GCDT_080,44.2748678610433,1.40144579960985,Estimable
