Genotype,predicted.value,std.error,status
AMADEUS,41.2113543857389,0.287422710856289,Estimable
DOR 390,41.2113539962187,0.287422711058968,Estimable
G40056,41.211354223599,0.287422712121309,Estimable
G40111,41.2113538038457,0.287422710419424,Estimable
G40287,41.2113541981506,0.287422713097783,Estimable
GCDT_001,41.2113541377986,0.287422710965537,Estimable
GCDT_002,41.2113536624847,0.287422711879358,Estimable
GCDT_003,41.2113537041876,0.287422711700231,Estimable
GCDT_004,41.2113538423874,0.28742270839965,Estimable
GCDT_005,41.2113537875639,0.28742271027982,Estimable
GCDT_006,41.2113537576563,0.287422712208769,Estimable
GCDT_007,41.2113539835614,0.287422708491145,Estimable
GCDT_008,41.2113537429488,0.287422713698529,Estimable
GCDT_009,41.2113539908106,0.287422708600781,Estimable
GCDT_010,41.2113537624759,0.287422708723742,Estimable
GCDT_011,41.2113541613267,0.287422712001855,Estimable
GCDT_012,41.2113539079043,0.287422713097226,Estimable
GCDT_013,41.2113541597007,0.2874227139979,Estimable
GCDT_014,41.2113538722776,0.28742270894077,Estimable
GCDT_015,41.211354149578,0.287422711276382,Estimable
GCDT_016,41.2113542459676,0.287422711819877,Estimable
GCDT_017,41.211353809447,0.287422711454134,Estimable
GCDT_018,41.2113539494837,0.287422708822586,Estimable
GCDT_019,41.2113537592603,0.287422713387406,Estimable
GCDT_020,41.2113538810165,0.287422710813399,Estimable
GCDT_021,41.2113538666197,0.287422709165968,Estimable
GCDT_022,41.2113538346419,0.287422713123466,Estimable
GCDT_023,41.2113535607205,0.28742271109012,Estimable
GCDT_024,41.2113539551096,0.287422712342015,Estimable
GCDT_025,41.2113537468435,0.287422710406892,Estimable
GCDT_026,41.2113542077367,0.287422713080949,Estimable
GCDT_027,41.2113539864975,0.287422709828904,Estimable
GCDT_028,41.2113542096216,0.287422714544412,Estimable
GCDT_029,41.2113542391925,0.287422712874355,Estimable
GCDT_030,41.211353960059,0.287422711750732,Estimable
GCDT_031,41.2113542683197,0.287422712090557,Estimable
