f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,41.2571040740136,2.99763746868824,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,42.9927914833521,2.62123542285619,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,40.8503166301279,2.36227884569464,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,36.8035011105321,2.99680888396165,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,37.4281543789075,2.62248806362658,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,33.6211765542311,2.62025932961588,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,37.8453700441088,2.62799705684767,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,41.1053163651389,2.66683118377461,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,41.0314264751203,2.36236880535914,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,39.9134971839417,2.62939233832799,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,41.0183366628084,2.99907513260646,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,41.0454025833555,2.36106628623784,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,40.6847257115011,2.35855733664445,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,41.6236061338465,2.99570785692146,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,38.9311473003704,2.9960230283357,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,41.3757244754297,2.99490360658603,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,40.0038207016127,2.99666632583596,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,36.3430512078167,2.65667675668798,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,36.0343440043595,3.00216737811339,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,38.4456810730432,3.00866715300285,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,39.611941484514,2.99865269064555,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,42.3291885243978,2.99514819833048,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,40.9377995140037,3.00070647648759,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,42.1543341082212,2.99608708686211,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,41.5120161523097,2.36248727678964,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,42.5125770766528,2.99890341934474,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,40.4081653230917,2.9968334319531,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F116C,36.2774146113527,2.9970064452391,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F118C,39.4922881327984,2.62164472285752,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F119C,40.6667155644826,3.00016835872529,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F120C,41.9705751168756,2.38649406790257,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F111C,42.751986935485,2.99479690469158,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F112C,41.0369517569658,3.00113171138595,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F113C,40.0174005414607,2.62477500807693,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F116C,39.6538446820582,2.62457329373264,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F117C,41.588793562294,2.99777827907861,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F111C,34.4362500707051,2.99726997679989,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F112C,42.7601971615244,2.99787447828809,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F114C,41.3686504495976,2.99723403634181,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F116C,37.7667850574384,2.99710250682642,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F118C,40.8213485782613,2.99731841352921,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F119C,40.0053847226216,2.62237055477908,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F111C,38.7383614847038,2.62464268182239,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F112C,38.8445018609783,2.66067794107508,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F114C,40.881079481458,2.99611718412549,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F115C,41.4624697386562,2.63632152038351,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F111C,37.7411246216135,2.99571585669233,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F120C,40.7615301545159,3.00133390443492,Estimable
