f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,37.8524204277138,1.54116326903623,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,38.2735171160852,1.44619740440986,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,39.9800622566647,1.44838372212961,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,38.8407518040174,1.54123640892436,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,39.9775668424532,1.36925628690088,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,37.900178443447,1.44820283461461,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,39.6541754109632,1.44872994131476,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,38.159120084408,1.446535101383,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,36.9855769249518,1.37286297917198,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,39.3427748152672,1.37321685207465,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,38.7186058561599,1.54747642573789,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,38.976560982566,1.37848228047541,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,37.5174371814551,1.37132273380635,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,39.1646771425887,1.54172315774935,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,38.7485908276521,1.54202513663174,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,37.6768264920014,1.54220936348553,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,38.3550971758767,1.66098812881434,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,38.9317600448747,1.44689497452209,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,39.4032752021317,1.54277211854988,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,38.3550971758767,1.66098812881434,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,39.1941321391674,1.5463653122696,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,38.8377751226483,1.44755867077055,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,38.3047917887906,1.54195830362443,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,38.9581100383221,1.54135850679765,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,39.1022143227294,1.45074734616593,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,38.3807157690718,1.54124766598906,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,38.1549109709148,1.54145763847346,Estimable
