f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,39.9174317607942,1.32964171776042,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,40.7388250681389,1.29161793309376,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,40.0910363787519,1.29070031724,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,40.3406882310512,1.33002687194788,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,39.7160976622576,1.26086807176992,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,40.0982484678809,1.29311684896965,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,40.3194382874182,1.29044759851459,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,39.2823018251895,1.29040953099468,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,39.2691932234913,1.25825654815303,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,40.2467334106864,1.29266457432708,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,40.2351089878872,1.3296350210737,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,40.0436192931431,1.25671913138984,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,39.6372331803219,1.2905427949046,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,40.2474834447494,1.32956140856823,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,40.0083115838839,1.33008929236408,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,39.5970655597883,1.33046496349926,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,39.9152766881115,1.3299301210145,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,40.308271610924,1.29042271767683,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,40.3178185664693,1.32904364502905,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,40.466743755904,1.33192904583034,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,40.3812110440239,1.33005266437169,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,40.5751855116335,1.32939234440141,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,40.4284743666027,1.32938639678249,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,40.0161504790936,1.33100848954137,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,40.3800791129833,1.25745051714917,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,40.1057603949036,1.33197684637464,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,39.7398350884173,1.32903816751026,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F116C,40.303219756671,1.33189896840458,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F118C,40.2339524670046,1.29343468615607,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F119C,39.5243453126212,1.32925947329567,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F120C,39.7812357783776,1.25818383188728,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F111C,40.6243494818337,1.32916393519139,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F112C,40.0556168911854,1.32923499936604,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F113C,39.1977891329337,1.32991193395056,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F116C,40.3721010154371,1.29102058724483,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F117C,40.1664723961944,1.32933620018609,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F111C,39.5081849135233,1.32950386271482,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F112C,40.255351378848,1.32959436757099,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F114C,39.3232845664421,1.33012015805875,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F116C,39.7055398759719,1.32906388388011,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F118C,40.6644313525922,1.3298438502586,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F119C,39.552842327656,1.29092599559858,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F111C,39.6811967812085,1.29238950198174,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F112C,40.2465346035411,1.29046447007559,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F114C,39.5109787746477,1.32902484515272,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F115C,40.0340342351556,1.2905094410412,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F111C,39.7320610631251,1.32982897305324,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F120C,39.8562457212308,1.32900763876597,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F125C,39.5011432603272,1.32944600553619,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F132C,40.0735183346987,1.32994005185101,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F135C,39.570394084907,1.32977168679585,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F137C,40.3030169638681,1.32937470264494,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F138C,40.3690323388176,1.32913699280377,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F102C,39.7841927532172,1.32894278115079,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F104C,40.3500527146199,1.32903448723723,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F105C,40.3328022387372,1.33120543930675,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F115C,40.4120652490722,1.32912420394403,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F117C,40.2062443415796,1.32904224018926,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F123C,40.0452325564528,1.37402986047223,Estimable
