f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,37.6791508169245,1.39882392280905,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,37.7194867324018,1.3987956405464,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,37.6086529706157,1.39700463636588,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,37.7184511121891,1.39879948474971,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,37.7531326880605,1.39550850277398,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,37.7902109595966,1.39698519083585,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,37.7262281918415,1.39708314768747,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,37.805241099259,1.39710653210935,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,37.7817175485913,1.3954192761446,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,37.6945818076486,1.39735852122667,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,37.6965243931897,1.39888043282918,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,37.665473112091,1.39542874510608,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,37.5528978174628,1.39538909397399,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,37.6657092452295,1.39879813003931,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,37.7037127979608,1.39887340249375,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,37.7438120248782,1.39885145574765,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,37.7406600916721,1.39876936842604,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,37.7061890387661,1.39730621307144,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,37.6971974975737,1.39890817763904,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,37.7783707482573,1.39881732845704,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,37.7397020028899,1.39884651668271,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,37.6516336518313,1.39888043285404,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,37.7294797358068,1.39881298597546,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,37.7607965395833,1.39889923840356,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,37.6454794546813,1.39719160862408,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,37.6520186891287,1.39878450544865,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,37.6984878586114,1.39881501925126,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F116C,37.6363455675186,1.39888788149519,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F118C,37.6888182282282,1.39717125680295,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F119C,37.6334190750763,1.39883372962491,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F120C,37.6412646159592,1.39550809450479,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F111C,37.7626810516691,1.39870098008823,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F112C,37.7221118057342,1.39878173155515,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F113C,37.5810266831391,1.39742818049141,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F116C,37.7971786052348,1.39717007407232,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F117C,37.6796165623406,1.3988406172972,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F111C,37.7004198645182,1.39887020492002,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F112C,37.7018783339578,1.40058191054459,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F118C,37.6767655208825,1.39882729464987,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F119C,37.6422037069881,1.39690140969725,Estimable
