f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,39.1570453150039,1.46449633655089,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,39.7929993311872,1.43713117759136,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,39.2713487705452,1.40853294926452,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,38.8378951549955,1.46469678376343,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,39.0813713470109,1.40945526160862,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,39.1552365971226,1.43576719578005,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,39.5388345130661,1.4356420217887,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,39.6012093740693,1.43536426785975,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,39.1053801354272,1.40907173959412,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,38.8796327232912,1.43522407337515,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,39.2444269545116,1.49846423091079,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,38.7242597853687,1.40908049281141,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,38.6764450585105,1.43547281404282,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,38.9182434669226,1.46460206134714,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,39.2125253386351,1.46579057116601,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,39.5734013077322,1.46531076559411,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,38.8610706737492,1.46490309960775,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,39.6699832133573,1.43520357318876,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,39.2444269545116,1.49846423091079,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,39.2903632364616,1.46467329980056,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,39.1880216399539,1.46456872696638,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,39.5640633050702,1.43586226684467,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,39.9863919106137,1.46492808077375,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,39.2686781255551,1.46469281744226,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,39.6903270927653,1.40818722789892,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,39.3556222568148,1.46515855896738,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,38.8214183063988,1.46457416698185,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F116C,38.6858170280053,1.46520299688911,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F118C,39.0447881074937,1.43549752826927,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F119C,39.2444269545116,1.49846423091079,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F120C,39.6375114826566,1.40849084248282,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F111C,39.4921877655746,1.46462172954611,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F112C,38.7442708205136,1.46492808066999,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F113C,39.2572278350712,1.43502242544515,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F116C,39.1106508462219,1.43515099004016,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F117C,39.5797320756642,1.4648536980091,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F111C,38.8464206628396,1.46445103338003,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F112C,39.4034283792129,1.46495352257802,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F114C,38.8038246977147,1.46521068633557,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F116C,38.7740227467437,1.46504500151285,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F118C,38.9053271558821,1.46458351972622,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F119C,38.7094467547628,1.43560676201758,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F111C,39.6812113934038,1.43655855270391,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F112C,38.9003482616627,1.43540534312476,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F114C,39.6493431504977,1.46477560602172,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F115C,39.8884251171246,1.43631084199801,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F111C,39.3625645761341,1.46497878461441,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F120C,39.6735072386531,1.46494025497282,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F125C,39.0562817025289,1.46451528419896,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F132C,39.5298402777496,1.46480695947158,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F135C,38.8836385149736,1.46442601119111,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F137C,39.1242583617491,1.4653559426036,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F138C,38.9930986970201,1.46530401867692,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F102C,38.5630484233946,1.46482931914672,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F104C,39.1207621800012,1.46445096827175,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F105C,39.2444269545116,1.49846423091079,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F115C,39.4052396890048,1.46517197551756,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F117C,38.8589815014568,1.46455852164184,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F123C,39.5768437033543,1.46473002098647,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F125C,39.0297834663405,1.46464208269515,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F117C,39.2928486216315,1.43502527186756,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F119C,38.7909682149278,1.43508847877904,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F122C,38.7706067319627,1.46490025614022,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F126C,39.7202047404507,1.46445096735397,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F127C,39.5093836822705,1.46472606193678,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X ICTA LIGERO001F111C,39.8745794524833,1.411128778224,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X ICTA LIGERO001F112C,39.5594253706336,1.43506673627885,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X ICTA LIGERO001F113C,39.1909808580907,1.43521885513785,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F111C,38.6109486061239,1.46510674816501,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F112C,39.3647446524791,1.46509372378758,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F114C,39.1168253637208,1.46563407660347,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F116C,39.2983322730918,1.4647260619153,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F117C,38.8721912892795,1.46498491703399,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F118C,39.1802665379911,1.46481734064562,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F120C,38.6791149912077,1.46480287400277,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEN  118002F111C,38.8384584785499,1.40871114995403,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEN  118004F111C,39.020831452929,1.43615017186557,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SMR  155003F111C,39.6441927980348,1.40852713837804,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO001F111C,39.6757004623954,1.41018535235702,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO001F112C,38.4800079156893,1.40827791917846,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO002F111C,39.9191234308153,1.43514171740678,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO003F112C,39.5780692508687,1.46486209749175,Estimable
