f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,41.4328617569236,3.01076435680365,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,42.9272248858716,2.62776825600455,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,40.8448516809885,2.3646674902548,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,36.7265610847846,3.00873953769594,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,37.4989646273015,2.62857206540359,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,33.5577839609072,2.62661365338373,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,37.7821597062129,2.63381369186895,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,41.1042948896241,2.67481360468976,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,41.1299404203878,2.3655023299684,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,39.9581559470349,2.6351606272061,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,40.9835102348193,3.01106109266802,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,40.9988985167519,2.36258011126731,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,40.8091382691864,2.36245867891103,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,41.6867473482369,3.00876453000666,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,38.7922876268738,3.0093643330733,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,41.3244505241272,3.00761195677468,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,40.0679343361632,3.00863037928672,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,36.3468735173622,2.66467187225048,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,35.9558822453529,3.01643154286113,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,38.3396839419915,3.02059436458548,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,39.6221004665656,3.01011358388075,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,42.3079503510017,3.00820381266765,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,40.9518500576269,3.01510251967494,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,42.2044048839869,3.00935896967091,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,41.5620196095006,2.36392201061134,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,42.4832477066731,3.01227641849714,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,40.2356356129362,3.01010061697064,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F116C,36.2366582294969,3.01041421709246,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F118C,39.3982043400123,2.62657426868282,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F119C,40.6819986454641,3.01185593574529,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F120C,41.91753868099,2.39000685089715,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F111C,42.7430658202985,3.00777966101486,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F112C,41.070658264801,3.01341728965842,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F113C,40.0855747094462,2.62959617058872,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F116C,39.5921183440864,2.62964595828981,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F117C,41.6549383119824,3.01017136940476,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F111C,34.3940341946438,3.00900996150128,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F112C,42.763033440748,3.01109064916188,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F114C,41.565896768649,3.01039367894915,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F116C,37.789522463624,3.01024224247706,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F118C,40.8493351805849,3.01043156016197,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F119C,40.00773641885,2.62712775243745,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F111C,38.8082270608122,2.62963741068042,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F112C,38.8919657111241,2.66781507196332,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F114C,40.8910343122426,3.01053057604306,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F115C,41.4787353720842,2.64156011236268,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F111C,37.5346355128632,3.00881441154818,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F120C,40.8316079033385,3.01452730412046,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F125C,38.471294143867,3.00906536081998,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F132C,41.6594709566136,3.02088430643555,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F135C,34.6906873621167,3.01006619863813,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F137C,41.2823393664708,3.01396386935877,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F138C,40.4950333297855,3.01682454808366,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F102C,39.2711405879995,3.01066249314347,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F104C,42.1427647583433,3.02059209044895,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F105C,40.030096725409,3.62726032932586,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F115C,40.1921501819469,3.00901255989178,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F117C,36.8039868939057,3.00836590206714,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F123C,42.5032901804642,3.00882611757609,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F125C,41.8996099280054,3.01150294831932,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F117C,40.9640557396576,2.63048862328845,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F119C,34.680448876726,2.62924190830613,Estimable
