f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,45.4195263885851,1.57735297139683,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,44.8044568240176,1.52735043164584,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,45.5564350896184,1.48377738087069,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,45.3448718632038,1.57699211183314,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,44.7755114468713,1.48394966138122,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,44.5968472907294,1.52845209728173,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,45.3502219913396,1.52716827320615,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,45.6292545595737,1.52676634672272,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,44.390219198798,1.49389930641805,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,45.5213371051913,1.48524803971474,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,44.828180448791,1.57696926442434,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,44.6949184037726,1.484268361921,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,45.2157226559615,1.48419265175606,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,45.0215148813549,1.57801988760531,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,45.5212618948481,1.57763889271304,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,44.3606085882944,1.57712399705894,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,44.7921933749849,1.63646644716693,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,43.6644278954951,1.52659619769461,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,45.2036845238206,1.57742843583005,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,44.7921933749849,1.63646644716693,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,44.7921933749849,1.63646644716693,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,45.0596145385106,1.52670291719488,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,45.4136099518339,1.5779618925639,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,45.334922625746,1.57787843905803,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,45.4638943477041,1.4896290245485,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,45.1318592761479,1.57677417965487,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,44.777586109345,1.57747658609405,Estimable
