f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,40.0322079751665,1.22798694694639,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,39.9045024082646,1.1801232018244,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,39.5894242495671,1.13633060552252,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,40.3256189129626,1.23076760110079,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,40.2239634726618,1.13891169035163,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,40.1481251603623,1.18013180291091,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,39.8076334379471,1.18181144428957,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,39.9102163332865,1.18147583810764,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,40.1831935822808,1.1329897744681,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,40.7762903006002,1.17929643325027,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,40.0507898441701,1.22770733859876,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,39.5873909033418,1.18016601711492,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,40.591969531595,1.13834224181974,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,40.4367490560197,1.2316237918012,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,40.4914365106591,1.23004452105243,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,39.351084737266,1.22807337774903,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,40.2668811478764,1.23113039306,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,40.9748478332178,1.17910131596954,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,40.5925326398876,1.22861887219318,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,39.9862241306277,1.2839484291653,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,40.6488632043961,1.23172424689696,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,40.5459295999099,1.18005805182216,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,40.3317644884757,1.22897467478065,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,40.5911910790902,1.23002824633063,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,40.4998201916951,1.14731341541512,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,40.1032919070836,1.22858510883542,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,40.0758777607369,1.22765648902541,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F116C,39.641287739136,1.22821935149536,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F118C,39.7036366920894,1.18391953625798,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F119C,39.8362518291955,1.22894311689545,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F120C,40.1883820263694,1.13946648865839,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F111C,39.9645891934947,1.2294514006407,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F112C,40.3717996593059,1.22911664180433,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F113C,39.6958096472536,1.18278138206152,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F116C,39.4966792676099,1.18425168388855,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F117C,39.6460273743064,1.22959091509692,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F111C,39.5335002223304,1.22773212559395,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F112C,40.1575127246847,1.22771284575776,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F114C,39.6036218188249,1.22907827110873,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F116C,39.6823627055972,1.23034647652447,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F118C,40.3997999267223,1.22781253746074,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F119C,38.915118037592,1.18276416845748,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F111C,39.6878671272695,1.17823171047421,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F112C,39.9379497183339,1.18137450514926,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F114C,39.4060842772891,1.22964632805828,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F115C,40.0275813313199,1.18128708273403,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F111C,40.0245232490605,1.22994333602042,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F125C,39.7448786806823,1.22689874221807,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F132C,39.8335879682882,1.23007697497014,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F135C,39.7631582210931,1.22930331286213,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F137C,39.4553177910248,1.22967991481598,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F138C,40.3997006290464,1.22825145116572,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F102C,39.6124490225691,1.22843898851181,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F104C,39.9862241306277,1.2839484291653,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F105C,40.0726071453209,1.23100995039701,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F115C,40.3933062858036,1.22962964711304,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F117C,40.0119478751724,1.22936321087447,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F123C,39.6210677224309,1.22804854942758,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F125C,39.9834505048125,1.22941720957405,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F117C,40.1024546930994,1.18224273605167,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F119C,39.9684661666333,1.18274917061755,Estimable
