f23g,predicted.value,std.error,status
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F111C,45.0987452858736,1.76399973288534,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F112C,45.9548269973895,1.60989223954096,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F113C,46.3137070814085,1.49430332225513,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO001F114C,45.6802634051333,1.60904058245793,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F111C,44.8688291541043,1.40263262146864,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO002F112C,44.57178256852,1.49681643019098,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F111C,46.4487161140597,1.49690316600818,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F112C,46.7023624808696,1.49653853238344,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO003F113C,46.2094890636991,1.3895780687658,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F111C,46.3008112129894,1.40485330603994,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F112C,45.6570580596533,1.61096910617393,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X ICTA LIGERO004F113C,43.8879478973074,1.40447932262833,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F111C,44.7373171917405,1.40404422159414,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F113C,45.0987452858736,1.76399973288534,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F114C,46.2352713293879,1.61273625542192,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F116C,44.5485056575252,1.61056731800364,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10001F118C,44.5264418123254,1.61077951710356,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F112C,46.1037661183268,1.49547361300985,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F113C,45.5935474030353,1.61251057303981,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F114C,46.323548275789,1.61819973401099,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F115C,44.7325143908871,1.61314526975222,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10002F116C,45.8820798700896,1.49943810908446,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F111C,44.3645060638844,1.61194886578499,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F113C,45.0987452858736,1.76399973288534,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F114C,44.2985173670734,1.40032715060609,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F115C,45.3059906587368,1.6125607336023,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10003F116C,44.7566659284116,1.60982519292563,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F116C,44.4330110121123,1.61116846877104,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F118C,45.3681623853649,1.49526852351021,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F119C,45.8988660929095,1.61004968509369,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10004F120C,45.7986483730928,1.40437270472141,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F111C,46.1782520801524,1.61244569636315,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F112C,45.7327963163382,1.61180360701554,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F113C,45.1025008356431,1.4961267607639,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F116C,45.4133732529084,1.4941445123531,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEF   10005F117C,44.3812714423788,1.61099623610957,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F111C,43.779085554931,1.61083610938271,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F112C,45.3102198699634,1.61030561529339,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F114C,43.6982312988085,1.60925366766013,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F116C,44.3620824274693,1.6117390221506,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F118C,44.7690409424546,1.60922539385524,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118001F119C,44.9055235154421,1.4947874181944,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F111C,44.4676581879239,1.4918788752385,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F112C,44.4896017870336,1.61161166151303,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F114C,44.9753055291407,1.61184347459432,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SEN  118002F115C,43.5553607219631,1.49605110184587,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F111C,44.0967256894544,1.61751390197267,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F120C,45.3867544080263,1.61907786484841,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F125C,45.4522707027947,1.61031920887398,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F132C,45.2834652555513,1.61106867007753,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F135C,44.4066336225258,1.61371729442673,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F137C,45.0525502502865,1.61242674618106,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155001F138C,45.1282169876766,1.61290079897017,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F102C,45.1054907420821,1.61278941658579,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F104C,46.1002492251817,1.61446905214221,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F105C,45.910244106541,1.61235320186007,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F115C,45.8256592399973,1.61121468663618,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F117C,44.331462371326,1.61207366219709,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F123C,44.573053080869,1.61121257800916,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155002F125C,45.7608793063025,1.61199195229666,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F117C,44.5769874260762,1.49758011750014,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F119C,43.5567476662438,1.49524428744127,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F122C,44.3897119405002,1.61608685851853,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F126C,45.4484132109863,1.60945213624654,Estimable
((VAP    1xG 40056)F1 X SEN  118)F1 X SMR  155003F127C,45.0261212418869,1.61092407701303,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X ICTA LIGERO001F111C,45.875852768585,1.40114321359722,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X ICTA LIGERO001F112C,46.1124740322221,1.49710751850852,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X ICTA LIGERO001F113C,44.3871422349318,1.49492871506778,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F111C,45.4087943703771,1.61107061308358,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F112C,45.6382866377293,1.61385900395896,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F114C,45.1602884815924,1.6109248872959,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F116C,44.7198022832938,1.61345539199312,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F117C,44.8456975752583,1.61065122316916,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F118C,44.7450282150745,1.61045836408775,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEF   10002F120C,44.8238401145124,1.60997881873248,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEN  118002F111C,45.8979661153464,1.49477806715746,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SEN  118004F111C,44.3718335700242,1.40334693004989,Estimable
((VAP    1xG 40287)F1 X ICTA LIGERO)F1 X SMR  155003F111C,45.0141566202653,1.40077963394206,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO001F111C,42.9916714974723,1.40071776776602,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO001F112C,45.1841669380192,1.4029331938066,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO002F111C,45.5982853760051,1.49832132231438,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO003F112C,45.0532142750228,1.6107406995529,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO003F113C,46.3323667920303,1.40186079609976,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO003F114C,43.8294120083876,1.50364185507499,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO003F115C,45.5469244034239,1.61170704179268,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO004F112C,44.9750570074824,1.61085824405844,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO004F113C,45.4319092427555,1.61095716000438,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO004F114C,45.1266489159131,1.61074422267521,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO004F115C,44.2035895778792,1.61255494931578,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO004F117C,45.1444748318273,1.49382346368329,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO004F119C,46.0577916771351,1.61263550350482,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO005F114C,46.1861324642369,1.61118614828133,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO005F115C,45.7631734075618,1.6097759393957,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO005F116C,44.3448132777815,1.60890000400709,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO005F117C,45.0987452858736,1.76399973288534,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO005F118C,45.6410342902972,1.61201115451806,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO007F111C,45.9295910157208,1.49665298353868,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO007F112C,45.9464306446938,1.61171478611602,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO008F113C,45.6929439642604,1.61798296881551,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO008F126C,46.2599437966754,1.61417364985524,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO008F129C,45.0297671252628,1.61207406618532,Estimable
((VAP    1xG 40287)F1 X SEF   10)F1 X ICTA LIGERO008F130C,45.7468246218495,1.61197121170716,Estimable
